#{"t_start": 1779948995.375043, "env_id": "None"}
r,l,t
-144.353042,36,91768.768023
3.788243,24,91777.534065
-146.539159,17,91787.095687
5.417331,31,91796.873823
-152.044799,21,91806.469935
-146.582489,32,91816.107142
-145.942293,40,91826.107242
-146.811857,23,91835.696087
-144.078481,34,91845.385502
-149.052891,15,91854.928969
2.537289,14,91864.484882
-148.820613,44,91874.351908
3.286768,46,91884.393324
1.980553,10,91892.790774
-150.117294,17,91902.321512
-143.81282,42,91912.120333
3.680417,37,91922.284819
1.526735,33,91931.85942
-145.588082,29,91941.550477
-147.524181,16,91951.083749
2.019106,22,91960.423963
3.375955,32,91970.05655
1.670382,51,91980.289998
-146.768707,41,91990.482373
4.471298,29,92000.148581
-145.073226,26,92150.532113
2.265235,11,92158.692425
-149.160332,15,92168.251448
5.585252,51,92178.514369
-144.015273,37,92188.372984
4.301915,20,92196.933821
-145.245587,29,92206.58581
-144.662811,37,92216.271087
4.978078,46,92226.35032
-144.635294,36,92236.111349
7.217818,49,92246.273207
2.819231,13,92255.161437
6.812873,39,92265.065007
4.662836,23,92274.773066
2.013672,11,92283.760592
4.664467,22,92293.287934
-143.632381,42,92303.141783
2.825929,33,92312.93146
2.936634,14,92322.374324
-141.771022,46,92332.44556
1.68178,9,92341.801205
-143.622608,39,92351.542639
-149.806156,20,92361.136607
-145.91099,24,92370.734726
-146.604599,18,92380.276341
4.465179,22,92389.222169
5.961042,35,92398.980343
-10.961681,53,92409.35498
-144.952157,42,92419.178708
0.986367,28,92428.793682
3.360544,17,92437.273825
3.981945,30,92447.140567
5.558602,30,92457.081659
-144.945396,27,92466.70213
2.524227,13,92475.665129
5.214873,31,92485.469652
3.218668,16,92493.840226
-145.817837,23,92503.449287
-144.299887,33,92513.243637
7.619284,44,92523.088112
4.728937,30,92532.865882
4.398829,24,92542.18999
-144.787979,42,92552.062996
-146.330717,15,92561.607698
-141.674026,49,92722.221405
7.596832,43,92731.896258
-143.613647,38,92741.799327
-145.878056,23,92751.383179
-142.798613,43,92761.578489
-146.250749,22,92771.208585
3.033686,14,92780.768716
-144.805825,44,92790.658703
-147.95849,16,92800.2733
5.145269,27,92809.756414
5.853906,32,92819.290299
-148.28287,29,92829.015041
-146.55691,20,92838.621635
-142.944509,41,92848.619603
7.015622,40,92858.496024
-146.914566,15,92868.085823
0.968074,14,92877.620974
6.027877,34,92887.402019
-143.000276,38,92897.161431
-149.330449,32,92906.902558
-144.248401,31,92916.643653
3.897447,20,92925.49027
-147.618477,23,92935.392084
-145.951068,26,92945.284048
-145.942489,35,92955.087094
3.95113,20,92964.147969
-147.90142,20,92973.762248
-146.132843,28,92983.463722
5.010783,34,92993.252766
6.647154,38,93003.215438
-146.297475,21,93012.858431
-146.950996,15,93022.419988
-147.876489,27,93032.199892
-142.368499,51,93042.401035
-141.107349,53,93052.65706
3.87769,18,93061.266119
-144.998681,29,93071.142264
2.098239,11,93080.393192
-145.069924,27,93090.057327
-145.992636,26,93099.910161
-146.980853,22,93109.712723
6.090651,34,93119.510538
-147.380983,19,93129.150201
-146.000288,26,93138.805571
2.510201,13,93148.302402
-1.381273,37,93305.121211
7.310993,44,93314.954039
3.679234,17,93324.025662
4.517073,26,93333.501866
3.289617,43,93343.334162
-148.380942,22,93352.935615
0.113585,10,93362.271902
5.304318,45,93372.110036
-144.137113,35,93381.980637
-144.691808,32,93391.741707
-146.535984,22,93401.362066
-145.689511,24,93410.981223
-146.424484,19,93420.540426
-145.629043,28,93430.382073
4.767089,25,93439.420317
2.528418,14,93448.443556
3.932465,20,93457.819779
-144.132917,30,93467.487253
-148.767451,18,93477.034085
1.986773,10,93486.310752
5.809223,30,93495.403072
-142.390781,48,93505.597741
3.540714,17,93514.583159
4.956967,26,93524.20333
4.412434,22,93533.020144
3.61152,18,93542.613065
6.710136,42,93552.482994
-146.493574,40,93562.48021
-144.708274,31,93572.316854
-145.248555,26,93581.934648
2.612045,12,93591.225711
5.993616,33,93600.792118
-145.238703,30,93610.635189
-151.288329,19,93620.428561
5.555622,32,93630.013227
4.624225,26,93639.217303
-144.659912,36,93648.987902
3.869446,19,93658.314516
3.122677,13,93667.81314
4.114222,22,93676.536539
2.869086,44,93686.643064
2.078337,10,93695.964717
2.854157,15,93705.451024
5.556388,29,93714.997788
5.169854,28,93724.448989
2.526569,12,93733.097584
2.383738,12,93742.17065
2.822654,13,93751.209692
6.632183,43,93761.211987
-146.741076,21,93770.826758
7.742253,47,93925.829355
-143.932689,37,93935.699208
4.483047,23,93944.582839
-146.495169,19,93954.366898
-146.222271,22,93964.036395
-145.120084,26,93973.676996
2.272731,11,93982.866895
-147.535932,32,93992.597582
1.851067,15,94001.591717
5.79357,31,94011.349997
7.453591,43,94021.13456
4.069351,21,94030.0247
5.290383,29,94039.463076
5.609069,32,94049.166987
-148.798709,19,94058.762124
5.220087,28,94067.784882
-146.776146,21,94077.401189
-147.682441,22,94087.030693
7.787925,43,94096.964245
4.688719,25,94106.076505
-148.900041,21,94115.689629
4.222094,25,94125.271776
0.987512,16,94134.837302
2.53436,12,94144.410745
5.157376,29,94153.886783
7.957316,44,94163.803872
3.436129,18,94173.044485
4.478463,24,94182.353265
-148.862852,29,94192.104003
-144.601007,34,94201.810431
-149.761368,24,94211.500658
3.794718,18,94220.223487
-147.372385,28,94229.946871
-146.437671,19,94239.579637
-149.209706,22,94249.201023
3.815977,21,94258.130591
-145.058836,41,94267.945262
-146.091814,23,94277.554648
-147.321703,16,94287.126694
-143.295386,49,94297.295177
-148.411048,18,94306.85737
-144.72851,32,94316.625561
4.476601,25,94325.715894
-148.644316,16,94335.450809
-144.769176,40,94345.306561
-146.144705,24,94354.971926
3.09639,14,94363.747267
3.911918,23,94372.757384
-146.033266,37,94382.53941
-144.639388,28,94532.58101
-146.458568,18,94542.120099
7.611913,45,94552.147491
6.67414,36,94561.732702
1.966886,23,94570.716858
-142.450229,47,94580.856584
4.975529,27,94590.344644
6.473987,33,94599.838579
-144.000607,35,94609.676455
4.214574,20,94618.442566
-149.290847,19,94628.218713
3.197421,16,94637.285895
-145.596155,23,94647.0656
-144.211951,33,94656.872971
5.83771,28,94665.916493
4.575685,22,94675.370484
-145.965125,23,94685.019021
2.714502,13,94694.208589
6.184784,34,94703.71763
6.2591,40,94713.587348
2.529687,12,94722.942339
-145.510962,27,94732.600424
-144.089129,54,94742.965797
4.595272,21,94751.632305
5.88407,33,94761.022484
2.587521,12,94770.406659
4.802702,25,94779.846946
-146.669368,16,94789.444282
2.934334,13,94798.903512
3.298515,33,94808.547819
-148.556613,46,94818.879858
5.572781,29,94828.339168
5.773438,38,94838.037832
-147.224907,20,94847.669836
-146.149092,18,94857.256423
4.686226,27,94866.604446
5.892111,37,94876.267549
-143.47314,45,94886.397014
3.804083,17,94895.179317
7.522701,42,94904.966351
5.832438,40,94914.832852
-145.550112,28,94924.568286
1.863745,22,94934.119167
2.612354,12,94943.367141
2.875699,13,94952.878242
2.145058,10,94962.196912
3.600036,31,94971.724204
2.417455,13,95129.799599
-149.978005,49,95140.037138
6.78181,38,95149.938802
8.038993,48,95160.173515
0.140266,42,95169.959339
2.511206,12,95179.439442
4.24562,25,95189.119274
-145.652523,24,95198.803356
6.148755,34,95208.562616
6.712286,43,95218.389811
6.805203,42,95228.281564
3.666609,18,95237.832814
-146.644028,16,95247.433451
2.087147,45,95257.443578
-146.81829,21,95267.058578
-147.399489,24,95276.745087
3.026361,16,95286.280798
4.755627,26,95295.935857
8.053275,51,95306.556063
4.130561,21,95316.252536
-146.456435,20,95325.881589
-146.166679,20,95335.54502
5.379914,30,95345.273464
-144.952616,28,95354.902861
7.213442,41,95364.777802
1.841988,14,95374.26694
-144.992654,46,95384.216835
8.648898,51,95394.383527
-149.526702,16,95403.941835
-147.236408,17,95413.496196
6.862795,37,95423.442938
4.041277,19,95432.992871
4.462804,46,95443.032826
-144.3204,29,95452.705076
4.661401,25,95462.4418
-143.068288,42,95472.619324
5.14515,29,95481.95293
-144.18344,32,95491.659328
-146.123799,17,95501.340593
3.623822,18,95510.636427
5.889229,32,95520.3314
8.276239,48,95530.424227
5.154647,31,103345.167343
8.478958,46,103355.352615
8.889334,48,103365.630005
-147.070803,12,103376.385816
3.7678,18,103385.686589
3.674965,20,103395.073032
7.684235,44,103405.044466
4.996801,27,103414.69048
2.685025,12,103424.018275
5.656505,33,103434.231749
5.802517,32,103444.010555
-2.132287,26,103453.355305
8.726312,48,103463.546446
-145.881036,29,103473.323064
3.536871,16,103482.904979
-148.085684,21,103492.595144
0.1553,21,103501.592926
4.03828,21,103510.646504
-1.288746,12,103518.805374
-144.096605,36,103528.705024
-147.799853,27,103538.545588
5.268746,29,103548.417237
-183.485825,31,103558.335967
7.469525,44,103568.209115
-143.841995,34,103578.041097
3.484989,17,103587.194883
2.900769,15,103596.531194
8.726072,51,103606.941858
7.819821,44,103616.834142
8.077077,46,103626.832505
4.109088,20,103635.662106
-146.505233,17,103645.24594
2.18072,11,103654.510844
-1.024822,45,103664.729559
3.73887,21,103674.197946
6.587952,50,103684.405742
3.331022,19,103693.802104
-148.583617,21,103703.448892
1.738607,9,103712.829713
5.677226,32,103722.14318
-144.497501,31,103731.994548
7.312117,42,103741.848669
-143.368497,37,103751.820844
-147.229685,14,103761.457735
3.108015,14,103770.816425
3.225262,14,103779.6371
2.623882,11,103793.286589
2.870905,37,103976.207275
1.976074,10,103985.243627
4.37983,34,103995.044847
-145.899744,38,104004.856994
5.181264,26,104014.472958
7.154598,49,104024.887064
5.903221,36,104034.52867
-146.193169,21,104044.219932
4.813518,22,104054.05871
-147.776006,25,104063.830974
2.80703,13,104073.346037
3.261506,14,104081.952792
3.136035,13,104091.071559
7.590779,44,104100.990487
-146.979279,16,104110.706097
-147.691862,24,104120.517092
4.454628,23,104129.987002
4.604035,23,104139.111801
-146.486581,20,104149.391096
-148.490153,18,104159.129996
8.442721,50,104169.481572
2.438729,11,104178.767034
-142.974361,42,104188.86635
5.257139,45,104198.878908
5.129665,28,104208.335785
4.77337,35,104217.858304
-145.447487,27,104227.775256
6.189525,32,104237.608193
-147.410103,28,104247.34342
-0.52807,8,104256.571598
8.410559,50,104267.036583
5.335006,27,104276.396037
6.733931,35,104286.339295
2.512919,16,104295.489482
-144.5861,48,104306.585276
4.515027,22,104315.550263
3.728487,19,104324.795315
3.548248,17,104334.59599
4.465622,32,104344.832325
8.525507,48,104355.831255
4.466905,23,104365.140003
2.738668,12,104373.659676
2.550113,12,104383.505946
-146.644417,33,104393.543252
6.491944,35,104403.524274
1.202487,9,104413.314095
-148.610815,19,104423.235858
1.893917,10,104432.624645
3.293172,14,104605.181253
-146.689222,22,104614.84515
5.236125,42,104624.962055
3.857175,21,104634.221121
-151.121683,39,104644.306396
3.041085,14,104653.471961
-145.326821,41,104663.511335
-142.760888,46,104674.005845
-144.858833,35,104683.99833
-147.074407,17,104693.661784
-147.226594,28,104703.445231
7.749516,47,104713.676402
-144.005214,36,104723.687518
3.357715,19,104733.205698
-141.845447,44,104743.372052
4.774842,25,104752.727594
6.502826,37,104762.747841
-142.457559,44,104772.918301
6.508452,34,104783.162585
-151.222464,26,104793.022914
-0.841869,36,104802.895519
6.017938,31,104812.290189
-146.584011,16,104822.251821
8.045454,48,104832.418216
6.346969,37,104842.521528
-144.670637,35,104852.578377
-146.951091,16,104862.222111
-145.408316,26,104872.12185
2.768536,13,104881.69099
7.844741,42,104891.798751
-143.135668,39,104902.133041
-144.438214,39,104912.361655
6.497857,41,104922.185044
5.370409,27,104931.95097
3.196193,17,104941.362611
-146.403353,23,104951.317683
2.574971,12,104959.605708
-146.455783,19,104969.470542
-145.667078,36,104979.547081
8.18213,47,104990.494944
-145.017111,37,105001.179549
-143.759055,37,105169.530089
-1.14357,15,105178.824137
3.410161,16,105187.219131
-143.451813,42,105197.320251
-146.017355,31,105207.1157
3.591448,17,105216.525443
-141.678772,50,105226.938313
2.857796,36,105236.409417
-146.344619,20,105246.234631
-146.694529,21,105255.898057
3.47609,18,105264.828372
3.51603,19,105274.481261
3.709533,18,105284.283154
-146.892123,20,105293.996359
4.923986,24,105303.294948
-147.784925,16,105313.065557
-146.322619,25,105322.77022
5.571865,31,105333.184503
-148.291957,25,105342.908033
4.769646,23,105352.100742
-150.044838,33,105361.972374
-143.854145,42,105372.240516
-144.091345,34,105382.273651
-143.409596,38,105392.490591
-144.773975,34,105402.633353
-145.522884,47,105412.836202
-143.283057,46,105423.352767
-4.30991,22,105432.378132
-146.576697,22,105442.279947
-145.133251,25,105452.062952
-145.349092,44,105462.243132
-146.457414,32,105472.196583
-145.746712,20,105482.367085
3.402092,16,105491.150369
-143.622383,45,105501.340286
4.919653,26,105511.362246
-144.221777,37,105521.458241
3.000531,15,105530.566026
2.335952,11,105540.043651
-144.09701,36,105550.028911
-146.937113,14,105559.56679
-149.747475,18,105569.209687
2.408325,11,105578.90806
2.543115,12,105587.956892
-145.55868,24,105597.628858
4.76254,27,105607.454015
-144.888056,33,105617.48991
-144.337808,34,105782.232012
-148.160088,23,105791.940769
-145.348515,33,105801.826379
3.397529,17,105810.664675
2.589342,11,105819.254567
2.785506,43,105829.31282
-146.611475,21,105839.41987
-146.02078,26,105849.850928
-145.127668,34,105859.611781
5.939801,30,105868.730095
-143.049588,44,105878.90682
-143.332213,43,105888.915795
-145.560489,27,105898.846975
